,name,price,days,rooms,bathrooms,capacity,date,province
16118,departamento muy amplio centrico a dos cuadras del mar y metros de la peatonal,,,40,2,8,25-11-2023,buenos-aires
16119,alquilo todo elano,,,10,1,2,25-11-2023,buenos-aires
16120,alquilo excelente departamento de 2 ambientes en santa teresita al frente sobre calle peatonal,,,10,1,5,25-11-2023,buenos-aires
16121,dueno alquila en mar delplata monoambiente,,,10,1,3,25-11-2023,buenos-aires
16122,monoambiente mar del plata temporada 2016,,,10,1,4,25-11-2023,buenos-aires
16123,arriendo en maitencillo vista gran ubicacion,,,20,1,6,25-11-2023,buenos-aires
16124,carlos paz,,,10,1,4,25-11-2023,buenos-aires
16125,ph para 4 personas,,,20,1,4,25-11-2023,buenos-aires
16126,a 1 cuadra y media del mar y tres de la peatonal,,,20,1,4,25-11-2023,buenos-aires
16127,160 has en berrotaran,,,10,1,1,25-11-2023,buenos-aires
16128,las toninas diciembre casa para 6 personas 2 cocheras 6 perslnas con parque,,,20,1,6,25-11-2023,buenos-aires
16129,verano 2013 en iquique reserva ya,,,30,2,6,25-11-2023,buenos-aires
16130,complejo uno bis en san clemente,,,70,6,5,25-11-2023,buenos-aires
16131,chalet 4 ambientes 3 dorm 2 banos cochera doble parque parrilla  alquiler por temporada,,,30,2,10,25-11-2023,buenos-aires
16132,duplex en costa azul para temporada 2017,,,20,1,6,25-11-2023,buenos-aires
16133,amplio departamento para 5 personas  solo familia,,,10,1,5,25-11-2023,buenos-aires
16134,alquiler en punta mogotes2000super oferta tarjeta de credito mdp febrero disponible,,,20,1,5,25-11-2023,buenos-aires
16135,alquilo departamento para jovenes,,,20,1,6,25-11-2023,buenos-aires
16136,alquiler de casa en sierra de la ventana   95000,,,20,1,4,25-11-2023,buenos-aires
16137,departamento de categoria en varese,,,20,3,6,25-11-2023,buenos-aires
16138,departamento excelente en almagro,,,,,,25-11-2023,buenos-aires
16139,alquilo hermosa casa por temporada a tan solo unos pasos de la costa,,,40,2,7,25-11-2023,buenos-aires
16140,casa quinta  quincho,,,30,2,5,25-11-2023,buenos-aires
16141,departamento temporario en necochea,,,20,1,4,25-11-2023,buenos-aires
16142,alquiler temporal amoblado,,,20,1,4,25-11-2023,buenos-aires
16143,alquilo departamento por temporada,,,20,1,4,25-11-2023,buenos-aires
16144,ertertertertertert,,,10,1,1,25-11-2023,buenos-aires
16145,alquilo monoambiente para 4 o 5 personas en mar del plata,,,10,1,4,25-11-2023,buenos-aires
16146,casa planta alta cap p 7 pers con cocherawiffiairecocina completa3 hab 2 banos amplio comedor,,,30,2,7,25-11-2023,buenos-aires
16147,hotel celeste  necochea,,,320,33,5,25-11-2023,buenos-aires
16148,alquilo quinta limite entre la plata y brandsen,,,20,4,8,25-11-2023,buenos-aires
16149,gran depto con amplia vista al mar y cochera,,,20,3,5,25-11-2023,buenos-aires
16150,a una cuadra del mar y peatonal,,,20,1,4,25-11-2023,buenos-aires
16151,casachalet para 810 pers a 1 cuadra del mar,,,30,3,8,25-11-2023,buenos-aires
16152,casa para 910 personas  4 dormitorios  2 banos  jardin,,,40,2,10,25-11-2023,buenos-aires
16153,casa llegaste,,,60,2,16,25-11-2023,buenos-aires
16154,departamento en mar del plata para estudiantes,,,10,1,1,25-11-2023,buenos-aires
16155,departamento en miramar para alquiler,,,10,1,5,25-11-2023,buenos-aires
16156,departamento centrico en mar del plata,,,10,1,4,25-11-2023,buenos-aires
16157,chalet p12 personas barrio parque calle 30 entre 91 y 93,,,30,2,12,25-11-2023,buenos-aires
16158,departamentos en mar de ajo para 2 personas,,,10,1,2,25-11-2023,buenos-aires
16159,cabana castro chiloe 56 personas,,,30,1,5,25-11-2023,buenos-aires
16160,departamento en vina del mar por dias vacaciones,,,10,1,2,25-11-2023,buenos-aires
16161,alquilo casa para 7 personal villa gesell,,,30,1,7,25-11-2023,buenos-aires
16162,las toninas 8500 departamentos 2 ambientes a 100m mar,,,10,1,4,25-11-2023,buenos-aires
16163,casa a 4 cuadras del mar,,,20,1,4,25-11-2023,buenos-aires
16164,tempora 20172018 a 4 cuadras de la costa en punta mogotes,,,10,1,4,25-11-2023,buenos-aires
16165,departamento muy buen estado,,,30,2,7,25-11-2023,buenos-aires
16166,casa en miramar para 10 personas,,,50,4,10,25-11-2023,buenos-aires
16167,la casa de syl palermo soho,,,10,1,2,25-11-2023,buenos-aires
16168,comodo chalet 67 pers en valeria del mar a 400m del mar marzo,,,30,2,7,25-11-2023,buenos-aires
16169,dpto1 12 ambcentro impecable,,,,,,25-11-2023,buenos-aires
16170,alquiler san bernardo departamentos y duplex nuevos con cochera y parrilla,,,20,2,5,25-11-2023,buenos-aires
16171,hermoso depto 2 amb para 4 huespedes,,,10,1,4,25-11-2023,buenos-aires
16172,casa en pinamar abrojito,,,40,3,10,25-11-2023,buenos-aires
16173,luminosomonoambiente,,,10,1,1,25-11-2023,buenos-aires
16174,la posada del hornero,,,20,1,5,25-11-2023,buenos-aires
16175,departamento para 4 personas,,,10,1,4,25-11-2023,buenos-aires
16176,duplex de categoria 45 pers en valeria a 50m del mar,,,20,2,5,25-11-2023,buenos-aires
16177,alquilo depto frente al mar a 1 cuadra de la peatonal,,,10,1,4,25-11-2023,buenos-aires
16178,a una cuadra del mar y peatonal temporada 2018 2019,,,20,1,4,25-11-2023,buenos-aires
16179,departamento economico para turistas,,,10,1,2,25-11-2023,buenos-aires
16180,3 dorm parr cerrado micro tv cable wifi,,,30,1,6,25-11-2023,buenos-aires
16181,duena alquila departamento en mar del plata zona plaza colon,,,10,1,3,25-11-2023,buenos-aires
16182,departamento en necochea,,,10,1,2,25-11-2023,buenos-aires
16183,verano 201,,,30,2,6,25-11-2023,buenos-aires
16184,cabana en costa del este para 6 personas,,,20,2,6,25-11-2023,buenos-aires
16185,alquiler de casa campo quinta zona mercedes buenios aires,,,40,4,10,25-11-2023,buenos-aires
16186,dpto a 100 mts del mar,,,10,2,4,25-11-2023,buenos-aires
16187,apartamentos en bue,,,10,1,3,25-11-2023,buenos-aires
16188,hermosa casa con parque necochea,,,30,2,6,25-11-2023,buenos-aires
16189,credito para todos sus problemas,,,40,5,4,25-11-2023,buenos-aires
16190,disp edificio frente al mar con vista al parque lillo 4 pers,,,10,1,4,25-11-2023,buenos-aires
16191,en varese,,,20,2,4,25-11-2023,buenos-aires
16192,coplejo para jovenes,,,10,1,4,25-11-2023,buenos-aires
16193,pieza con bano arriendo diario,,,10,1,1,25-11-2023,buenos-aires
16194,alquilo duplex 6 personas con cochera mar del tuyu,,,20,1,6,25-11-2023,buenos-aires
16195,departamento a a 150 metros de la playa zona sur de gesell sobre avenida 2,,,10,1,3,25-11-2023,buenos-aires
16196,departamento a 3c y media de la costa en punta mogotes,,,10,1,6,25-11-2023,buenos-aires
16197,alquilo casa temporario,,,30,2,9,25-11-2023,buenos-aires
16198,mina claveroalquilo casa 9p y depto 45p comfortables,,,20,1,9,25-11-2023,buenos-aires
16199,dpto amoblado en salta 1000dia,,,30,1,6,25-11-2023,buenos-aires
16200,la stefania house for rent carilo,,,30,2,6,25-11-2023,buenos-aires
16201,dpto a 1 cuadra del mar media de la peatonal temporada 2016 necochea alquiler,,,20,1,4,25-11-2023,buenos-aires
16202,alquilo depto a 2 cuadras de la playa,,,20,1,5,25-11-2023,buenos-aires
16203,mdp dueno alq dto 1 amb microcentro muy luminoso,,,10,1,4,25-11-2023,buenos-aires
16204,departamento monoambientes ambientes 115,,,10,1,6,25-11-2023,buenos-aires
16205,alquiler departamento cerca de la playa 4 a 7 personas,,,10,1,5,25-11-2023,buenos-aires
16206,alquilo temporada miramar 20222023,,,10,1,4,25-11-2023,buenos-aires
16207,depto para 45 personas en mdp,,,20,1,4,25-11-2023,buenos-aires
16208,blue apart dayman,,,10,1,2,25-11-2023,buenos-aires
16209,hermosa casa 7 personas a 5 cuadras de la peatonal 5 del mar,,,30,2,7,25-11-2023,buenos-aires
16210,alquilo casa por temporada 2023,,,20,1,5,25-11-2023,buenos-aires
16211,alquilo depto en san clemente,,,20,1,5,25-11-2023,buenos-aires
16212,cabanas pacha wasi tranquilidad entre pinos,,,20,1,5,25-11-2023,buenos-aires
16213,alquilo casa en miramar,,,40,2,7,25-11-2023,buenos-aires
16214,alquiler temporada 2019,,,30,1,5,25-11-2023,buenos-aires
16215,casa  comedor cocina 2 habitaciones bano lavadero patio garage,,,20,1,5,25-11-2023,buenos-aires
16216,alquilo depto frente al mar,,,10,1,5,25-11-2023,buenos-aires
16217,alquiler en miami beach,,,20,2,6,25-11-2023,buenos-aires
16218,departamento en necochea,,,10,1,4,25-11-2023,buenos-aires
16219,busco alquiler por temporada mar del plata,,,10,1,1,25-11-2023,buenos-aires
16220,hermosa cabana campestre a pocos kms,,,20,2,4,25-11-2023,buenos-aires
16221,depto enero y febrero por semana o quincena cap 6 pax solo familia,,,20,2,6,25-11-2023,buenos-aires
16222,renovar energias en el mar,,,10,1,4,25-11-2023,buenos-aires
16223,2 amb mardel temporada alquilo depto,,,10,1,4,25-11-2023,buenos-aires
16224,triplex cpiscina pinamar,,,30,3,6,25-11-2023,buenos-aires
16225,casa mar del plata verano 2012,,,,,,25-11-2023,buenos-aires
16226,alquilo chalet y casa ambas,,,40,3,5,25-11-2023,buenos-aires
16227,temporada2019  alquilo departamento2018  peatonal85 esq4  1 cuadra del mar,,,20,1,4,25-11-2023,buenos-aires
16228,entre cerros y bosques,,,20,1,4,25-11-2023,buenos-aires
16229,departamento en mar del plata,,,10,1,4,25-11-2023,buenos-aires
16230,disponible todo el ano x dia fte al marcon cochera,,,10,1,4,25-11-2023,buenos-aires
16231,cabanas aguanieve,,,20,1,5,25-11-2023,buenos-aires
16232,departamento gran hotel pucon enero 2014 por semana,,,30,2,6,25-11-2023,buenos-aires
16233,dueno alquila en pinamar,,,10,1,7,25-11-2023,buenos-aires
16234,departamentos del mar,,,20,1,6,25-11-2023,buenos-aires
16235,arriendo departamento en vina del mar,,,10,1,2,25-11-2023,buenos-aires
16236,casa en mar del tuyu,,,30,1,5,25-11-2023,buenos-aires
16237,claromeco frente al mar,,,10,1,5,25-11-2023,buenos-aires
16238,alquilo departamento centro,,,20,1,4,25-11-2023,buenos-aires
16239,casa tranquilidad a metros del mar,,,20,1,3,25-11-2023,buenos-aires
16240,alquilo casa en playa quequen hasta para 8,,,30,2,8,25-11-2023,buenos-aires
16241,departamento pinamar,,,10,1,4,25-11-2023,buenos-aires
16242,alquilo  club carilo playa  edifico playa,,,20,2,6,25-11-2023,buenos-aires
16243,apartamentos amoblados area centrocomercial providencia cerca metros,,,10,1,2,25-11-2023,buenos-aires
16244,alquiler temporario dueno directo almagro 3 ambientes semana diciembre,,,20,1,4,25-11-2023,buenos-aires
16245,casa quinta con pileta san pedro,,,20,2,5,25-11-2023,buenos-aires
16246,1 ambiente dividido zona paseo aldrey,,,10,1,3,25-11-2023,buenos-aires
16247,arriendo cabanas entrada del valle del elqui,,,20,1,2,25-11-2023,buenos-aires
16248,arriendo cabana amoblada temuco,,,40,2,6,25-11-2023,buenos-aires
16249,duena alquila temporada 20162017,,,10,1,4,25-11-2023,buenos-aires
16250,alquilo casa de veraneo para 6 hasta 8 personas,,,20,1,6,25-11-2023,buenos-aires
16251,departamento 4 ambientes varese,,,30,2,6,25-11-2023,buenos-aires
16252,alquilo chalet p 5 personas amplio living con cochera   1000,,,20,1,5,25-11-2023,buenos-aires
16253,duplex villa gesell2 banos45 perstodos los serviciostelef de lineatv plasma c cable wi fi gas,,,30,2,5,25-11-2023,buenos-aires
16254,departamento centrico en mar del plata,,,10,1,5,25-11-2023,buenos-aires
16255,dpto 3 amb zona 1 a la calle todo equipado por dia quinc,,,20,1,6,25-11-2023,buenos-aires
16256,verano 2019 alquiler departamento jovenes y familia,,,20,1,6,25-11-2023,buenos-aires
16257,verano en punta mogotes mar del plata promo abona con tarjeta,,,20,1,5,25-11-2023,buenos-aires
16258,alquiler de chalet temporada 20172018,,,30,3,6,25-11-2023,buenos-aires
16259,temporada 2017,,,20,1,5,25-11-2023,buenos-aires
16260,se alquila departamento en gesell para 5 personas,,,10,1,5,25-11-2023,buenos-aires
16261,departamento 2 ambientes pinamar,,,10,1,4,25-11-2023,buenos-aires
16262,departamento por dias 1 ambiente en av san martin vina del mar wwwdelpinopropiedadescl,,,10,1,3,25-11-2023,buenos-aires
16263,alquiler en nueva atlantis mustang para 7 personas,,,20,1,7,25-11-2023,buenos-aires
16264,alquiler depto 2 ambientes excelente estado san bernardo centro,,,10,1,4,25-11-2023,buenos-aires
16265,casa 3 ambientes para 5 personas a 8 cuadras del centro,,,20,1,5,25-11-2023,buenos-aires
16266,departamento a 300 mts del mar,,,10,1,3,25-11-2023,buenos-aires
16267,buen precio cabana capilla del monte todo el ano,,,10,1,4,25-11-2023,buenos-aires
16268,dto miramar a 1 cuadra del centro y 4 de la playa mes febrero,,,20,2,5,25-11-2023,buenos-aires
16269,casa en claromeco 456 pers,,,20,1,5,25-11-2023,buenos-aires
16270,gesell comodisimo departamento a 50 m playa 3 amb coch ascensor,,,20,1,5,25-11-2023,buenos-aires
16271,depto en necochea 4 personas con cochera,,,20,1,4,25-11-2023,buenos-aires
16272,excelente depto en necochea 4 personas 2 ambientes,,,20,1,4,25-11-2023,buenos-aires
16273,depto 2 ambientes 6 personas 3 cuadras playa,,,20,1,6,25-11-2023,buenos-aires
16274,departamento diario  full equipado,,,30,2,6,25-11-2023,buenos-aires
16275,departamentos 3 amb excelente ubicacion y estado,,,20,1,4,25-11-2023,buenos-aires
16276,casa amplia en miramar para 7 a 8 personas,,,30,2,7,25-11-2023,buenos-aires
16277,casa 6 dormitorios pasos terminal buses,,,60,2,10,25-11-2023,buenos-aires
16278,alquileres san miguel,,,10,1,1,25-11-2023,buenos-aires
16279,copacabana premium departamento,,,20,1,6,25-11-2023,buenos-aires
16280,casa de tres ambientes,,,20,1,6,25-11-2023,buenos-aires
16281,8692183,,,10,1,4,25-11-2023,buenos-aires
16282,cabanas enzo en villa carlos paz san antonio,,,20,2,6,25-11-2023,buenos-aires
16283,departamento pinamar ostende temporada invierno 2 a 5 personas,,,10,1,5,25-11-2023,buenos-aires
16284,alquilo las toninas 8500 departamento 4 personas 1 cuadra del mar,,,10,1,4,25-11-2023,buenos-aires
16285,estupenda casa a 3 cuadras del mar para 9 personas   250000,,,40,2,8,25-11-2023,buenos-aires
16286,casadepartamento 864 personas 32 ambientes centro,,,20,1,8,25-11-2023,buenos-aires
16287,alquilo casa por temporada quequennecochea,,,20,1,5,25-11-2023,buenos-aires
16288,departamento en la peatonal,,,20,1,4,25-11-2023,buenos-aires
16289,departamento frente al mar,,,20,1,5,25-11-2023,buenos-aires
16290,dueno alquila casas en mar del tuyu,,,20,1,6,25-11-2023,buenos-aires
16291,alquilo duplex x temp zona parque necochea,,,20,2,5,25-11-2023,buenos-aires
16292,excelentes piezas amobladas concepcion,,,100,5,10,25-11-2023,buenos-aires
16293,hermosa casa necochea,,,20,2,4,25-11-2023,buenos-aires
16294,alquilo depto en necochea,,,20,1,5,25-11-2023,buenos-aires
16295,preciosa casa lomas verdes,,,30,5,4,25-11-2023,buenos-aires
16296,super oferta alquiler en punta del este,,,40,3,10,25-11-2023,buenos-aires
16297,carlos paz alquiler de temporada,,,20,1,7,25-11-2023,buenos-aires
16298,la casa de la esquina,,,20,1,6,25-11-2023,buenos-aires
16299,dpto 1 amb centro mar del plata,,,10,1,4,25-11-2023,buenos-aires
16300,mini cabanas en villa gesell   20000,,,10,1,1,25-11-2023,buenos-aires
16301,casa en mar azul hasta 5 personasse aceptan mascotas a 4 cuadras playa y dos de la calle comercial,,,20,2,5,25-11-2023,buenos-aires
16302,chalet alquiler villa gesell   1000  dia  3 ambientes,,,20,1,6,25-11-2023,buenos-aires
16303,chalet en 84 entre 5 y 6 para 6 personas en mar del tuyu   100000,,,20,1,4,25-11-2023,buenos-aires
16304,casa mar de las pamapas,,,30,2,8,25-11-2023,buenos-aires
16305,veni a descansar a necochea la mejor playa argentina,,,10,1,6,25-11-2023,buenos-aires
16306,estupendo departamento a 2 cuadras de la playa renaca,,,20,2,5,25-11-2023,buenos-aires
16307,alquiler de departamento por dia,,,20,1,4,25-11-2023,buenos-aires
16308,alquilo duplex para 6 personas en complejo cerrado,,,20,2,6,25-11-2023,buenos-aires
16309,duplex en necochea semana santa,,,20,1,4,25-11-2023,buenos-aires
16310,gorlero9o piso con vista gge mucama soleado vista panoramica46personas duena alquila,,,20,2,6,25-11-2023,buenos-aires
16311,cabanas  aparthotel en la serena,,,20,1,5,25-11-2023,buenos-aires
16312,mar del platafrente al mar casino plaza colon teatrosreserva con solo 1000 temporada 2014muy,,,10,1,1,25-11-2023,buenos-aires
16313,casa cerca del mar y del vivero,,,20,1,4,25-11-2023,buenos-aires
16314,monoambiente en san clemente del tuyu,,,10,1,3,25-11-2023,buenos-aires
16315,alquilo casa en necochea x temporada a 7 cuadras de peatonal,,,40,1,5,25-11-2023,buenos-aires
16316,alquiler casa para 5 personas,,,20,1,5,25-11-2023,buenos-aires
16317,alquilo departamento enero febrero marzo vista panoramica al mar y la ciudad,,,10,1,2,25-11-2023,buenos-aires
16318,alquilo cabanas para 246 pers en icho cruz cordoba,,,50,5,10,25-11-2023,buenos-aires
16319,alquilo dpto en necochea para 4 personas a 2 cuadras de la playa wifi flow vajilla ropa de cama,,,20,1,4,25-11-2023,buenos-aires
16320,casa de fin de semana en lomas de cocoyoc,,,40,3,10,25-11-2023,buenos-aires
16321,alquilo chalet en miramar diciembre febrero marzo,,,30,3,7,25-11-2023,buenos-aires
16322,monoambiente para este finde largoenj necochea calle 87 y avd 2,,,10,1,4,25-11-2023,buenos-aires
16323,quequen playa necochea disponible desde 12 febrero,,,20,1,5,25-11-2023,buenos-aires
16324,cabana nueva oferta semana santa,,,10,2,4,25-11-2023,buenos-aires
16325,hotel casa mary,,,100,10,10,25-11-2023,buenos-aires
16326,duplex nuevos necochea zona parque playa,,,20,2,5,25-11-2023,buenos-aires
16327,alquilo depto por temporada verano,,,10,1,3,25-11-2023,buenos-aires
16328,2 ambientes vista al mar zona tio curzio 2 cuadras de mar,,,10,1,4,25-11-2023,buenos-aires
16329,alquilo casa por temporada en necochea,,,10,1,4,25-11-2023,buenos-aires
16330,mina claveroalquilo casa 9p y depto 45p comfortables,,,20,1,9,25-11-2023,buenos-aires
16331,departamento mar del plata dueno alquila verano 2014,,,10,1,4,25-11-2023,buenos-aires
16332,alquilo espectacular casa bungalow a 10 cuadras de la peatonal villa carlos paz,,,20,2,8,25-11-2023,buenos-aires
16333,casaquinta 10 personas zona oeste,,,40,2,10,25-11-2023,buenos-aires
16334,alquilo cabana en el bolson,,,30,1,6,25-11-2023,buenos-aires
16335,a la paloma alquileres,,,30,2,6,25-11-2023,buenos-aires
16336,alquilo departamento en miramar,,,20,1,4,25-11-2023,buenos-aires
16337,verano 2016 media cuadra del mar ph 2 amb san bernardomajo norte,,,10,1,4,25-11-2023,buenos-aires
16338,casa punta del este,,,30,2,7,25-11-2023,buenos-aires
16339,casa zona parque los patricios capacidad cinco personas,,,20,2,5,25-11-2023,buenos-aires
16340,alquilo hoy dueno departamento por dia semana quincena,,,20,1,6,25-11-2023,buenos-aires
16341,cabanas en san clemente del tuyu,,,10,1,5,25-11-2023,buenos-aires
16342,hotel campestre san antonio del cerro,,,100,10,10,25-11-2023,buenos-aires
16343,duplex las moras,,,20,2,6,25-11-2023,buenos-aires
16344,departamento 50mts del mar,,,10,1,4,25-11-2023,buenos-aires
16345,alquilo departamento tipo loft con cochera,,,10,1,6,25-11-2023,buenos-aires
16346,alquiler temporario casa en necochea,,,20,1,5,25-11-2023,buenos-aires
16347,alquilo casa centrica,,,10,1,4,25-11-2023,buenos-aires
16348,duplex de graciela,,,10,1,5,25-11-2023,buenos-aires
